dt dx dy dz dyaw dpitch wx wy wz ax ay az gx gy gz gqw gqx gqy gqz
0.10991001  0.73939109 0.01607675 0.01925278 0.00272024 -0.02622249 -0.00162297  -0.04258312 -0.11313967 0.01930531 -2.02809048 0.24836472 9.02374744  106.28096771 -422.02395630 -11.97624111 0.73324472 0.00340601 0.05686755 -0.67757410
0.10005808  0.75080752 0.01098303 -0.00163331 0.00546714 -0.02183425 -0.00135240  -0.02216137 -0.23488486 0.02728958 -1.17756915 -0.37815565 9.49459076  106.34831238 -422.76867676 -12.04473495 0.73566830 -0.00431133 0.04928648 -0.67553264
0.10004187  0.76544118 0.01062577 -0.00384349 0.00439623 -0.00037321 -0.00362239  -0.00533246 -0.20210077 0.04894940 -0.85033315 0.24922371 12.08716106  106.42167664 -423.52865601 -12.10038376 0.73715156 -0.00566386 0.05037880 -0.67382300
0.10990000  0.77086806 0.01783866 0.01240802 0.00311357 0.01517981 -0.00616590  -0.03163021 -0.03083883 0.04321427 -0.73348713 0.74873948 12.95559216  106.50735474 -424.29397583 -12.14076996 0.73779100 -0.00275436 0.05806254 -0.67252183
0.10002017  0.75424272 0.01266534 0.02495665 0.00253689 0.00847047 -0.00174213  -0.05228397 0.11025041 0.03114274 -1.82903576 -0.10672273 10.72418499  106.58904266 -425.04333496 -12.17884922 0.73839080 -0.00047956 0.06177876 -0.67153722
0.10012388  0.73108095 0.00154107 0.02326045 0.00245353 -0.00391614 0.00495686  -0.01400164 0.07371279 0.02562700 -1.86255753 -0.33179575 9.01808929  106.65882874 -425.77017212 -12.22212410 0.73933560 0.00011548 0.05866946 -0.67077625
0.10997200  0.71550208 -0.00034417 0.01509391 0.00313837 -0.01042096 0.00457752  0.04714695 -0.03099242 0.02403640 -1.88018525 -0.61728889 8.37035370  106.72650146 -426.48104858 -12.26928902 0.74068844 -0.00158620 0.05327794 -0.66973096
0.09988713  0.71304077 0.00358300 0.01167040 0.00251308 -0.00673411 0.00335883  0.04573847 -0.08933146 0.02964293 -1.53725624 -0.01676920 9.90741825  106.80033875 -427.18905640 -12.31271076 0.74170989 -0.00252550 0.04965958 -0.66887516
0.11000896  0.70997328 0.00598765 0.01213525 0.00279471 -0.00228808 0.00284217  0.03317393 -0.06200543 0.02568713 -1.39289308 0.02175098 10.60875034  106.87841034 -427.89379883 -12.35095787 0.74270397 -0.00216469 0.04786431 -0.66790354
0.10000896  0.69946438 0.00613112 0.01054351 0.00053494 -0.00373989 0.00330944  0.03310389 -0.02664978 0.02338545 -1.61572635 0.13845751 10.40236950  106.95747375 -428.58786011 -12.38858318 0.74297541 -0.00217104 0.04537074 -0.66777563
0.09996295  0.68596506 0.00909490 0.01000604 -0.00067524 -0.00636136 -0.00007524  0.03197599 -0.04389546 0.00624925 -1.57019973 -0.03295685 9.27959728  107.03856659 -429.26828003 -12.42345619 0.74289030 -0.00433908 0.04303246 -0.66801453
0.11004996  0.67623633 0.01520500 0.01015303 -0.00080005 -0.00429121 -0.00210381  0.00026802 -0.05664909 -0.00544729 -1.37655056 0.20668222 9.95592308  107.12455750 -429.93859863 -12.45362949 0.74270713 -0.00657147 0.04214021 -0.66825676
0.09995508  0.66612583 0.01630845 0.01042995 -0.00187043 -0.00380018 -0.00533804  -0.02202514 -0.04001904 -0.00726996 -1.39358175 0.05805887 9.92794132  107.21030426 -430.59890747 -12.48016167 0.74213690 -0.00986275 0.04250921 -0.66882622
0.10002708  0.66210729 0.01340199 0.01370814 -0.00638105 -0.00199054 -0.00477832  -0.04778899 -0.03782281 -0.01885689 -1.27870703 -0.11555357 10.08240509  107.29199982 -431.25592041 -12.50050449 0.74001354 -0.01243438 0.04334444 -0.67107874
0.10996699  0.65371519 0.00945730 0.01674707 -0.01246655 -0.00069104 -0.00475966  -0.04813186 -0.01808449 -0.05758449 -1.02578616 -0.23153822 10.42266083  107.36519623 -431.90563965 -12.51557636 0.73579818 -0.01468889 0.04461972 -0.67556965
0.10004282  0.64953649 0.00163832 0.01361708 -0.01682022 -0.00156182 -0.00257234  -0.04276082 -0.00772036 -0.11764342 -1.01570606 -0.87177098 9.88421917  107.42205048 -432.55264282 -12.53191280 0.73010445 -0.01653504 0.04480123 -0.68166482
0.11015511  0.63394374 -0.00699465 0.00965474 -0.01859856 -0.00080130 0.00198465  -0.02880442 -0.01421437 -0.15551522 -1.02991593 -1.48112559 9.67531013  107.45819855 -433.18542480 -12.54888725 0.72376859 -0.01650855 0.04367241 -0.68846148
0.09980702  0.62775272 -0.01004106 0.01355010 -0.01876429 0.00132085 0.00431199  0.01907749 -0.00727528 -0.17678261 -1.51552987 -1.68376756 10.23767853  107.47964478 -433.81295776 -12.55996799 0.71728247 -0.01491199 0.04249028 -0.69532585
0.10001302  0.59904218 -0.00337802 0.01299886 -0.01783269 -0.00006372 0.00332146  0.03692856 0.00788547 -0.17851943 -2.11336827 -1.59301186 10.00046444  107.49497223 -434.41183472 -12.57084179 0.71108007 -0.01413171 0.04116760 -0.70176250
0.10995603  0.57491243 -0.00577010 0.01329050 -0.01753267 -0.00081103 0.00294083  0.03349842 -0.00144677 -0.17263898 -2.37546945 -1.18308520 9.81028557  107.49697113 -434.98687744 -12.57940865 0.70493853 -0.01374261 0.03971524 -0.70802224
0.09999990  0.55835593 -0.00017233 0.01075247 -0.01772937 -0.00014827 0.00121960  0.02959742 -0.00507393 -0.17097282 -2.32756209 -1.00342369 9.73831272  107.49440765 -435.54522705 -12.58907986 0.69864595 -0.01372105 0.03910452 -0.71426636
0.11014390  0.53372711 -0.00221554 0.01033906 -0.01786907 0.00118809 -0.00156196  0.01533429 -0.00113787 -0.17094851 -2.36879659 -1.20687878 9.54571438  107.48046875 -436.07882690 -12.59731102 0.69220233 -0.01418248 0.03995425 -0.72045708
0.09984517  0.51808268 0.00456760 0.01075019 -0.01920053 0.00207678 -0.00312445  -0.01272422 0.01144754 -0.17295595 -2.41962790 -0.90582305 9.78809071  107.46443176 -436.59674072 -12.60502148 0.68518984 -0.01488084 0.04166362 -0.72701967
0.09999704  0.49141955 -0.00406213 0.01492361 -0.01910118 0.00043325 0.00240665  -0.02053010 0.01677370 -0.18378308 -2.54576254 -1.14802313 10.09483337  107.43179321 -437.08731079 -12.60725212 0.67822397 -0.01430305 0.04078381 -0.73358327
0.11007190  0.45528784 -0.00801153 0.01715226 -0.01700101 -0.00390898 0.00347474  0.01460139 0.00386749 -0.18338943 -2.78236055 -1.49510980 9.85474491  107.38889313 -437.54095459 -12.60516167 0.67206883 -0.01492657 0.03806284 -0.73935914
0.10016394  0.42931634 -0.01271191 0.01453529 -0.01627426 -0.00874161 0.00747960  0.03957240 -0.03802877 -0.16604906 -2.94418144 -1.49622023 9.52827072  107.33603668 -437.96743774 -12.60219383 0.66625434 -0.01599949 0.03224331 -0.74485540
0.09991813  0.40484086 -0.00852957 0.00751857 -0.01510507 -0.01042807 0.00565716  0.06117610 -0.07760464 -0.15700851 -2.82332158 -0.98625082 9.36228848  107.28285980 -438.36892700 -12.60184765 0.66082269 -0.01828303 0.02655579 -0.74984926
0.10985684  0.37776095 -0.00074292 0.00330721 -0.01324403 -0.00853872 0.00170495  0.05545571 -0.09597365 -0.14791869 -2.57660675 -0.47238427 9.63975334  107.23474884 -438.74362183 -12.60140038 0.65596789 -0.02111910 0.02299100 -0.75414294
0.10002708  0.36689126 0.00333758 -0.00480720 -0.01093009 -0.00697957 -0.00299921  0.01139618 -0.08023869 -0.12803039 -2.28856826 -0.38037744 9.63157177  107.18692780 -439.10742188 -12.60578537 0.65187597 -0.02486615 0.02173647 -0.75760609
0.11010504  0.35142046 -0.00482562 -0.00489667 -0.00980545 -0.00371178 0.00076524  -0.02095535 -0.06945296 -0.10954069 -2.09710526 -0.49317917 10.28745461  107.12952423 -439.45419312 -12.60707474 0.64820284 -0.02613631 0.02012027 -0.76075298
0.09994602  0.33672315 -0.00712969 0.00177001 -0.00860675 -0.00152083 0.00358378  0.00778252 -0.03617002 -0.09711486 -1.75135505 -0.77711660 10.46894264  107.06931305 -439.78549194 -12.60024166 0.64498508 -0.02564755 0.01814904 -0.76354897
0.09991884  0.32183123 -0.01454355 0.00298745 -0.00644938 0.00127358 0.00771564  0.03217342 -0.01596780 -0.08477668 -1.62491035 -0.88171518 10.60280609  107.00154877 -440.10031128 -12.59130478 0.64260036 -0.02273953 0.01552155 -0.76570672
0.11002302  0.30458659 -0.01409498 0.00234290 -0.00524641 0.00200496 0.00927976  0.06962638 0.00648605 -0.06612808 -1.60654783 -0.70419532 9.99625874  106.93509674 -440.39782715 -12.58368778 0.64066899 -0.01903845 0.01254315 -0.76747864
0.09995008  0.28687602 0.00316045 0.00353375 -0.00510800 0.00243330 -0.00129416  0.07175440 0.01679156 -0.05403955 -1.63193667 0.27190810 9.61362171  106.88719177 -440.68060303 -12.57652283 0.63867921 -0.01854795 0.01376925 -0.76912630
0.09999704  0.26522511 0.01386181 0.00697003 -0.00501927 0.00139697 -0.00601089  -0.00206122 0.02304177 -0.05072206 -1.78659391 0.77960169 9.73662472  106.85246277 -440.94384766 -12.56727982 0.63668013 -0.01995770 0.01648376 -0.77069342
0.11021304  0.24709542 0.01390175 0.00471793 -0.00365469 0.00182527 -0.00695082  -0.05178569 0.01597188 -0.04812168 -1.90835571 0.01890779 9.63860416  106.81976318 -441.18914795 -12.56086063 0.63518465 -0.02149101 0.01970950 -0.77180964
0.09978700  0.22564749 0.00874882 0.00152422 -0.00306945 0.00149269 -0.00244504  -0.06005830 0.01779376 -0.03835581 -1.88516545 -0.34891105 9.53556156  106.78506470 -441.41226196 -12.55800819 0.63395840 -0.02171950 0.02109441 -0.77277422
0.10999298  0.20182270 0.00153192 0.00328707 -0.00228783 -0.00081148 0.00164675  -0.02766826 0.01308669 -0.03104654 -2.12450647 -0.46320397 9.78080654  106.74736023 -441.61050415 -12.55344200 0.63310045 -0.02153618 0.02017581 -0.77350688
0.10005093  0.17706260 -0.00219432 0.00607944 -0.00197237 -0.00151459 0.00437421  0.01606985 -0.00716093 -0.02370008 -2.26030421 -0.45778182 10.01171589  106.71060944 -441.78366089 -12.54586887 0.63239932 -0.02075924 0.01798258 -0.77415550
0.10000801  0.15936494 -0.00134021 0.00523961 -0.00088048 -0.00128421 0.00446043  0.03783406 -0.01223496 -0.01878328 -2.15767241 -0.27029118 9.91176605  106.67782593 -441.93957520 -12.53906727 0.63211572 -0.01985471 0.01584041 -0.77445763
0.11007905  0.15092286 0.00883098 -0.00250506 0.00010888 -0.00252904 0.00226733  0.04088653 -0.01376562 -0.00956995 -1.20238674 0.06969140 9.56467438  106.65614319 -442.08920288 -12.54038811 0.63220060 -0.02011642 0.01416419 -0.77441406
0.09986591  0.14957111 0.01489499 -0.00043882 0.00154038 -0.00251885 -0.00176386  0.01942703 -0.02346933 0.00373978 -0.42379388 0.29301858 9.62467575  106.64080811 -442.23873901 -12.53955078 0.63279539 -0.02163828 0.01406523 -0.77388883
0.09998703  0.15217289 0.01176635 -0.00278479 0.00238952 0.00028382 0.00173641  -0.01197152 -0.02265378 0.01426207 -0.20763108 0.12213833 9.84737396  106.62202454 -442.39022827 -12.54052258 0.63373595 -0.02096154 0.01350976 -0.77314734
0.11007309  0.15757623 -0.00098387 -0.00327821 0.00421589 0.00434830 0.00854253  0.01809663 0.00136553 0.02317944 0.09953910 -0.44997260 10.10206795  106.59003448 -442.54455566 -12.54134083 0.63540983 -0.01654110 0.01163834 -0.77191019
0.09992599  0.15316513 0.00231112 -0.00405355 0.00537980 0.00250101 0.00602814  0.06989045 0.03670843 0.04050402 -0.24567880 -0.27494431 9.81862545  106.56272888 -442.69531250 -12.54383564 0.63751274 -0.01362514 0.01015842 -0.77025235
0.10019898  0.14725327 0.01019999 -0.00051228 0.00413380 -0.00142845 0.00269309  0.05779590 0.02275012 0.05017728 -0.43022966 0.56661838 9.59009933  106.54522705 -442.84188843 -12.54350090 0.63912898 -0.01329269 0.00869469 -0.76893556
0.10983586  0.14533803 0.01957968 0.00057545 0.00381449 -0.00182837 -0.00274253  0.03108211 -0.00914321 0.04226397 -0.29082862 0.83831787 9.63914299  106.53793335 -442.98834229 -12.54216385 0.64058232 -0.01485633 0.00918712 -0.76769084
0.09995914  0.14517802 0.02198366 0.00145748 0.00466478 -0.00157633 -0.00363567  -0.02335006 -0.01530106 0.03912420 -0.21017008 0.47221556 9.83778000  106.53363037 -443.13510132 -12.53983307 0.64234900 -0.01660646 0.01010822 -0.76616561
0.10999584  0.14823952 0.01944175 -0.00042900 0.00532282 -0.00210630 -0.00258083  -0.03184494 -0.01586711 0.04451320 0.03167575 0.21111012 9.69054699  106.52691650 -443.28445435 -12.53913116 0.64437324 -0.01821610 0.01046017 -0.76442260
0.10000706  0.16155963 0.01564082 -0.00099823 0.00595454 -0.00083697 -0.00018673  -0.02287595 -0.01851730 0.05130221 0.62640828 -0.05255207 9.80458164  106.51499176 -443.44631958 -12.53842354 0.64664888 -0.01856434 0.01031494 -0.76249212
0.10011506  0.17639074 0.01645901 -0.00239227 0.00643340 0.00018515 -0.00009655  -0.00487022 -0.00792202 0.05725663 1.13334072 0.05358471 9.82989788  106.50236511 -443.62304688 -12.53882790 0.64909637 -0.01849201 0.01047140 -0.76040930
0.10990787  0.19414040 0.02418732 -0.00503171 0.00658306 0.00147926 -0.00509576  -0.00006962 -0.00030009 0.06188207 1.39967144 0.40377259 9.66111851  106.49560547 -443.81863403 -12.54199982 0.65154010 -0.01955670 0.01294612 -0.75825161
0.10012221  0.21192585 0.03390651 -0.00403657 0.00896206 0.00192926 -0.00817901  -0.05557278 0.01522253 0.06521897 1.58933818 0.72284901 9.53260612  106.49707031 -444.03326416 -12.54485130 0.65483618 -0.02144801 0.01675424 -0.75528067
0.09983587  0.22410344 0.02962608 0.00131518 0.00912567 0.00157571 -0.00596788  -0.07229556 0.01598310 0.08382574 1.19949186 0.27666542 9.96500874  106.49472046 -444.25927734 -12.54277706 0.65819710 -0.02274276 0.01961529 -0.75224632
0.11017609  0.23398609 0.01392019 0.00812811 0.00946000 0.00242254 0.00249799  -0.05773155 0.01623778 0.08636302 1.04044664 -0.39331105 10.66168404  106.47797394 -444.49304199 -12.53352737 0.66175014 -0.02091581 0.01958849 -0.74917656
0.09987688  0.24773158 0.00699684 0.00667078 0.01127533 0.00186278 0.00703915  0.01928212 0.02301164 0.09277388 0.91758496 -0.63003737 10.18729115  106.45474243 -444.73974609 -12.52592468 0.66601121 -0.01776679 0.01770255 -0.74551994
0.10994601  0.25126860 0.01185392 0.00672794 0.01158597 0.00126116 0.00486643  0.06090328 0.01837489 0.10721052 0.78001857 0.02879381 9.51539326  106.43864441 -444.99078369 -12.51906776 0.67034733 -0.01556521 0.01642319 -0.74170244
0.09997702  0.26341233 0.01737513 0.00061596 0.01516587 -0.00016435 0.00330404  0.03518096 0.01582032 0.11291116 0.72398043 0.64017254 9.70821190  106.42938995 -445.25460815 -12.51895618 0.67597830 -0.01438405 0.01526830 -0.73662293
0.10021710  0.27004296 0.01731877 -0.00159500 0.01633056 -0.00050941 0.00452457  0.04609284 -0.00929138 0.14568247 0.57490277 -0.54848188 8.92101383  106.42342377 -445.52514648 -12.52112770 0.68200529 -0.01290226 0.01355760 -0.73110771
0.10985804  0.27065963 0.02252619 0.00524982 0.01754972 0.00082082 0.00056045  0.03505452 -0.00056045 0.15617312 0.25987750 1.01607752 10.12458324  106.42729187 -445.79672241 -12.51662350 0.68839210 -0.01229231 0.01374963 -0.72510421
0.09997988  0.28823689 0.02675913 0.00504751 0.02079751 0.00090431 0.00084808  0.01287741 0.00595629 0.17082244 0.60978466 0.71612465 10.05730534  106.43921661 -446.08596802 -12.51288414 0.69589353 -0.01152897 0.01388693 -0.71791810
0.09993911  0.29942286 0.02818544 0.00336992 0.02192202 -0.00069720 0.00032340  0.00730664 0.00693399 0.19766821 0.72993684 0.37288430 9.72495937  106.45814514 -446.38613892 -12.51136112 0.70372742 -0.01150987 0.01365230 -0.71024567
0.11003494  0.29954472 0.02912108 -0.00012496 0.02183527 -0.00223264 -0.00102355  0.00530094 -0.00526131 0.20780829 1.02820444 1.02856338 9.22832489  106.48446655 -446.68594360 -12.51338100 0.71144813 -0.01250846 0.01334247 -0.70250058
0.09999084  0.32319823 0.04124660 -0.00214919 0.02313821 -0.00392769 -0.00651986  -0.01157560 -0.01701850 0.21228591 1.04029214 0.86420429 9.63702393  106.52968597 -447.00857544 -12.51749134 0.71950418 -0.01606221 0.01433619 -0.69415426
0.10009813  0.33471602 0.04319146 -0.00343731 0.02305705 -0.00356657 -0.00478030  -0.05017546 -0.04267663 0.21964529 1.00274706 1.58350384 9.20413876  106.58467865 -447.34155273 -12.52222538 0.72744054 -0.01885759 0.01486220 -0.68575054
0.10995293  0.33434084 0.03163582 0.00101729 0.02574219 -0.00019997 -0.00260974  -0.04612264 -0.03403831 0.22392671 0.93473834 0.20292440 10.51828671  106.63600922 -447.67343140 -12.52130413 0.73618281 -0.01969300 0.01591258 -0.67630899
0.09996414  0.36463985 0.02675853 0.00295797 0.02564959 0.00069934 0.00405862  -0.01860270 -0.00346530 0.24558222 1.14940596 0.32589543 10.55277824  106.69367981 -448.03448486 -12.51853180 0.74482739 -0.01774270 0.01507104 -0.66685092
0.11001587  0.36131111 0.02544806 0.00389746 0.02541066 0.00094718 0.00314283  0.02826097 0.00344402 0.24622875 1.25558746 0.80272985 9.98241997  106.75892639 -448.39077759 -12.51538467 0.75325847 -0.01605482 0.01461899 -0.65736616
0.09994316  0.39181492 0.03274305 0.00245552 0.02622604 0.00008185 0.00028089  0.02755764 0.00791691 0.24610999 1.26717651 1.00720251 9.62072659  106.84445953 -448.77453613 -12.51471138 0.76181513 -0.01572825 0.01476850 -0.64743513
0.10012078  0.40667078 0.03557753 0.00236862 0.02637641 -0.00013263 -0.00047128  0.00431447 0.00322228 0.25193840 1.31857610 1.22068357 9.59444523  106.94520569 -449.17013550 -12.51474667 0.77028441 -0.01575589 0.01507374 -0.63732755
0.10988903  0.40750647 0.03405111 0.00204808 0.02632395 -0.00016567 -0.00156672  -0.00176619 -0.00033957 0.25363299 1.52906406 1.14205015 9.75324249  107.05498505 -449.56405640 -12.51546001 0.77859479 -0.01621801 0.01570658 -0.62712079
0.10001898  0.43768474 0.04506793 0.00194595 0.02585845 -0.00116565 0.00139982  -0.00975935 -0.00314420 0.25326237 1.62270617 0.98170370 9.71547794  107.19226074 -449.98208618 -12.51734447 0.78665805 -0.01582260 0.01502463 -0.61700326
0.10001898  0.45310548 0.06704556 0.00367827 0.02452511 -0.00016615 0.00086464  0.01137426 -0.01001790 0.25059354 1.72394979 0.96698314 9.93719196  107.36538696 -450.40618896 -12.51844501 0.79417270 -0.01534429 0.01488899 -0.60731590
0.10994411  0.46280155 0.06852023 0.00467118 0.02254910 0.00029724 0.00158174  0.01027417 -0.00230890 0.23910886 1.86783266 1.12062562 9.95546532  107.55284882 -450.83483887 -12.51900673 0.80097872 -0.01445307 0.01470688 -0.59833759
0.10004807  0.49236795 0.05749297 0.00394624 0.02088692 -0.00014612 0.00041996  0.01667817 0.00170298 0.21933040 1.76046538 1.13659060 9.71283531  107.74771118 -451.29067993 -12.52049065 0.80718774 -0.01417230 0.01467417 -0.58994216
0.11002898  0.50233430 0.05912267 0.00337102 0.01959749 -0.00003365 0.00063392  0.00490519 -0.00109139 0.20453122 1.83837104 1.08069313 9.79563427  107.95658875 -451.75134277 -12.52299976 0.81293422 -0.01377996 0.01461418 -0.58200896
0.09993601  0.52986026 0.05107401 0.00373631 0.01862900 -0.00068769 -0.00034958  0.00746318 -0.00197831 0.18996088 1.71874154 1.08408201 9.73823261  108.17572021 -452.23645020 -12.52536964 0.81832260 -0.01398378 0.01456092 -0.57440448
0.09998107  0.54900253 0.05038134 0.00248310 0.01833095 -0.00052824 0.00241986  0.00013588 -0.00610369 0.18122452 1.72531867 0.96771580 9.75378323  108.40965271 -452.73565674 -12.52914810 0.82357305 -0.01300301 0.01378507 -0.56689358
0.11006784  0.55657810 0.03022366 0.00242628 0.01850017 0.00005589 0.00378841  0.02136787 -0.00484505 0.17830509 1.69415927 0.75852048 9.93135166  108.63658905 -453.24478149 -12.53227615 0.82880402 -0.01128941 0.01286855 -0.55927706
0.10001612  0.57516378 0.00609033 -0.00332941 0.01899740 -0.00037912 0.00436157  0.03407990 -0.00158664 0.17981124 1.65208793 0.99090940 9.81807137  108.85727692 -453.77587891 -12.54081059 0.83410400 -0.00945221 0.01161463 -0.55140388
0.09995103  0.59400576 0.01271784 -0.00168544 0.01901059 -0.00104381 0.00463825  0.04057775 -0.00209714 0.18325947 1.60974872 1.15427732 9.77008629  109.10156250 -454.31744385 -12.54817677 0.83933359 -0.00767851 0.01000556 -0.54347044
0.10994792  0.60305655 0.01685071 -0.00070429 0.01786248 -0.00052099 0.00102118  0.04276348 -0.00653531 0.18314770 1.68253374 1.49202085 9.84359169  109.36360931 -454.86080933 -12.55437660 0.84416032 -0.00729744 0.00958019 -0.53595549
0.10002303  0.62692070 0.02319919 0.00100985 0.01633515 -0.00122582 -0.00109175  0.01567113 -0.00687572 0.17230479 1.58652937 1.72188830 9.88717747  109.65126801 -455.41830444 -12.55912685 0.84851110 -0.00800639 0.00940820 -0.52903336
0.11008596  0.63825113 0.02230958 -0.00092937 0.01485606 -0.00058509 -0.00167230  -0.00383305 -0.01113125 0.15962026 1.68535006 1.37028491 9.73316288  109.95214081 -455.98159790 -12.56536484 0.85241300 -0.00880195 0.00965511 -0.52270585
0.09988904  0.67047960 0.00835345 0.01088276 0.01295381 0.00138824 -0.00043233  -0.01365074 -0.00218996 0.14307353 1.69326997 1.09279537 9.87268639  110.26383972 -456.57534790 -12.55956268 0.85577178 -0.00856524 0.01041772 -0.51717764
0.10006595  0.68702435 0.00129450 0.01661794 0.01116431 0.00143244 -0.00019019  -0.00705532 0.01109932 0.12815188 1.65487361 1.05100310 9.69606304  110.58478546 -457.18295288 -12.54914665 0.85863692 -0.00822162 0.01112908 -0.51239747
0.10991693  0.70402217 -0.00044995 0.02126545 0.00884225 0.00278016 -0.00091660  -0.00450625 0.01493936 0.11210120 1.62892020 1.10603607 10.06307793  110.91913605 -457.80273438 -12.53540134 0.86087406 -0.00785988 0.01259511 -0.50860149
0.10007095  0.71788925 0.00331793 0.01721646 0.00710601 0.00222448 -0.00059781  -0.00560122 0.02707107 0.08898336 1.63736892 0.94896215 9.97769833  111.26881409 -458.42990112 -12.52810764 0.86265892 -0.00751064 0.01373356 -0.50554389
0.10000300  0.73127335 0.00005197 0.01706684 0.00538586 0.00028337 -0.00089848  -0.00732030 0.02017570 0.07322487 1.49031997 0.74980927 9.35000610  111.62660217 -459.06787109 -12.52282524 0.86401176 -0.00779048 0.01410222 -0.50321370
0.10993910  0.74585414 0.00703118 0.01132689 0.00419657 0.00040583 -0.00104394  -0.01031852 0.00635720 0.05634488 1.49145472 0.76032287 9.51829910  112.00090027 -459.71313477 -12.52402592 0.86505878 -0.00811067 0.01455578 -0.50139374
0.09999490  0.76125002 0.00217760 0.01357610 0.00340771 0.00033975 -0.00111947  -0.01164781 0.00535586 0.04225692 1.49750853 0.49817413 9.80544949  112.38141632 -460.37261963 -12.52349949 0.86590475 -0.00848561 0.01499649 -0.49991208
0.10997701  0.77470225 0.00751428 0.01138759 0.00299545 -0.00079931 -0.00083170  -0.01298695 0.00230443 0.03555913 1.42034626 0.49013624 9.73487854  112.77545166 -461.03976440 -12.52588844 0.86665475 -0.00902281 0.01487017 -0.49860510
0.10002112  0.79039270 0.00087075 0.01161527 0.00293610 -0.00049228 0.00130960  -0.00558047 -0.00638664 0.03057279 1.45458663 0.31827423 9.95070839  113.17366028 -461.72259521 -12.52756786 0.86739522 -0.00855542 0.01434424 -0.49733952
0.10012007  0.80420387 0.00383015 0.00802068 0.00293391 -0.00129074 0.00161072  0.00956829 -0.00663767 0.03029886 1.51311958 0.22636981 9.81678772  113.58326721 -462.41470337 -12.53283119 0.86813980 -0.00815535 0.01339700 -0.49607190
0.10987091  0.82012922 0.00372234 0.00950147 0.00276263 -0.00155464 0.00084336  0.01333831 -0.01249144 0.02922868 1.49251997 0.50894696 9.73823929  114.00296021 -463.11938477 -12.53587723 0.86883783 -0.00815513 0.01252422 -0.49487111
0.10000205  0.83252120 0.00736012 0.00882873 0.00288514 -0.00145194 0.00029035  0.00709473 -0.01135343 0.02671399 1.34670246 0.54783571 10.06626701  114.43404388 -463.83169556 -12.53864670 0.86956096 -0.00836917 0.01183304 -0.49361292
0.09999490  0.84506154 0.00580463 0.00882080 0.00269151 -0.00181492 0.00120318  0.00476739 -0.01403398 0.02752520 1.18577302 0.41585326 9.96917915  114.87230682 -464.55429077 -12.54039001 0.87023997 -0.00827658 0.01075834 -0.49244103
0.11001706  0.85475618 0.00272849 0.00873997 0.00245460 -0.00078021 0.00259402  0.00938536 -0.01676903 0.02672036 1.08955741 0.33704865 10.03691769  115.31488037 -465.28561401 -12.54075909 0.87085801 -0.00732555 0.00979145 -0.49138248
0.10035110  0.86229002 0.00278539 0.00798799 0.00194102 -0.00081409 0.00296797  0.02637054 -0.00871320 0.02389639 1.09063327 0.33751595 9.94787788  115.76316833 -466.02227783 -12.54133415 0.87134862 -0.00622265 0.00871593 -0.49054754
0.10962892  0.87872577 0.00440207 0.00896903 0.00212053 -0.00028089 0.00161999  0.02207473 -0.00663744 0.01985830 1.09460247 0.59597909 9.87271786  116.22280884 -466.77127075 -12.54043484 0.87187427 -0.00557596 0.00820348 -0.48962933
0.09999990  0.88474697 0.00894850 0.01059949 0.00165299 -0.00256285 -0.00121221  0.01901460 -0.00357394 0.01839646 1.16446424 0.49638247 9.76129627  116.69107056 -467.52206421 -12.53782082 0.87228453 -0.00672437 0.00738664 -0.48889664
0.09997511  0.89812011 0.00517651 0.00753266 0.00132381 -0.00354442 0.00099087  -0.00871395 -0.02124252 0.01492210 1.25556564 0.48154244 9.77070522  117.16432190 -468.28543091 -12.53605652 0.87262332 -0.00715255 0.00560271 -0.48830932
0.11005187  0.90954775 0.00775679 0.00361178 0.00029841 -0.00278846 0.00022894  0.00711557 -0.03411643 0.01218960 1.30380976 0.50659895 9.85740757  117.64672852 -469.05654907 -12.53512478 0.87270403 -0.00773244 0.00433115 -0.48816916
0.09999418  0.92509812 0.01125063 0.00427974 0.00054897 0.00162831 -0.00244967  0.00006940 -0.02681237 0.00477468 1.25610769 0.55892557 9.91097832  118.14051819 -469.83892822 -12.53105450 0.87282455 -0.00840307 0.00564154 -0.48792920
0.09999681  0.93896991 0.00866546 0.00653448 0.00000192 0.00275302 0.00013975  -0.01629112 0.01770191 0.00459730 1.35321987 0.70516413 10.16466141  118.63983917 -470.63418579 -12.52624416 0.87281698 -0.00767043 0.00680890 -0.48793992
0.11009216  0.94843566 0.00764442 0.01065559 0.00074075 0.00258456 -0.00068156  0.00225284 0.02651236 0.00072205 1.16815424 0.03596404 9.92977333  119.14328766 -471.43804932 -12.51991749 0.87298560 -0.00733525 0.00810606 -0.48762339
0.10002685  0.95865494 0.00273629 0.00628613 0.00051038 -0.00048766 0.00262539  -0.00591646 0.02193946 0.00586370 1.17503691 0.22912429 9.48779488  119.64838409 -472.25286865 -12.52039909 0.87312102 -0.00630589 0.00725523 -0.48740876
0.11003017  0.96757877 0.00086753 0.00602668 0.00098241 -0.00162714 0.00269053  0.02354896 -0.00241561 0.00498336 1.07764256 0.00485008 9.39248466  120.15698242 -473.07601929 -12.52070045 0.87337416 -0.00552360 0.00589267 -0.48698288
0.09985781  0.98176914 0.00280740 0.00695858 0.00063956 -0.00058718 0.00267881  0.02317386 -0.01096003 0.00907127 1.18093443 0.29692367 10.03617287  120.67552185 -473.90969849 -12.51860905 0.87353837 -0.00449459 0.00498608 -0.48670903
